tourney_id,tourney_name,match_id,winner_name,loser_name
1955-520,Roland Garros,86,Kurt Nielsen,Nicola Pietrangeli
1955-520,Roland Garros,87,Giuseppe Merlo,Gerard Pilet
1955-520,Roland Garros,88,Philippe Washer,Abe Segal
1955-520,Roland Garros,89,Budge Patty,Georges Deniau
1955-520,Roland Garros,90,Jackie Brichant,John Barrett
1955-520,Roland Garros,91,Ricky Morea,George Allan Worthington
1955-520,Roland Garros,92,Sven Viktor Davidson,Francis Nys
1955-520,Roland Garros,93,Herb Flam,Sidney Schwartz
1955-520,Roland Garros,94,Art Larsen,Orlando Sirola
1955-520,Roland Garros,95,Paul Remy,Giorgio Fachini
1955-520,Roland Garros,96,Hamilton Richardson,Gordon Forbes
1955-520,Roland Garros,97,Wladyslaw Skonecki,Robert Wilson
1955-520,Roland Garros,98,Mervyn Rose,Sergio Jacobini
1955-520,Roland Garros,99,Luis Ayala,Jean Noel Grinda
1955-520,Roland Garros,100,Tony Trabert,Ian C Vermaak
1955-520,Roland Garros,101,E Victor Seixas,Kurt Nielsen
1955-520,Roland Garros,102,Giuseppe Merlo,Philippe Washer
1955-520,Roland Garros,103,Budge Patty,Jackie Brichant
1955-520,Roland Garros,104,Sven Viktor Davidson,Ricky Morea
1955-520,Roland Garros,105,Herb Flam,Art Larsen
1955-520,Roland Garros,106,Hamilton Richardson,Paul Remy
1955-520,Roland Garros,107,Mervyn Rose,Wladyslaw Skonecki
1955-520,Roland Garros,108,Tony Trabert,Luis Ayala
1955-520,Roland Garros,109,Giuseppe Merlo,E Victor Seixas
1955-520,Roland Garros,110,Sven Viktor Davidson,Budge Patty
1955-520,Roland Garros,111,Hamilton Richardson,Herb Flam
1955-520,Roland Garros,112,Tony Trabert,Mervyn Rose
1955-520,Roland Garros,113,Sven Viktor Davidson,Giuseppe Merlo
1955-520,Roland Garros,114,Tony Trabert,Hamilton Richardson
1955-520,Roland Garros,115,Tony Trabert,Sven Viktor Davidson
1955-540,Wimbledon,1,Ken Rosewall,Geoffrey D Owen
1955-540,Wimbledon,2,George Allan Worthington,Tony Vincent
1955-540,Wimbledon,3,John Barrett,Geoffrey A Cass
1955-540,Wimbledon,4,Josip Palada,Jose Maria Draper Torres
1955-540,Wimbledon,5,Michael Davies,H Clive Bernstein
1955-540,Wimbledon,6,Wayne Van Voorhees,Carlos Figueira Freire
1955-540,Wimbledon,7,Cyril V Botha,Jaime Bartroli
1955-540,Wimbledon,8,Giuseppe Merlo,Ian A McDonald
1955-540,Wimbledon,9,Sven Viktor Davidson,Hamilton Richardson
1955-540,Wimbledon,10,Ricky Morea,Arthur R Gubb
1955-540,Wimbledon,11,Franz Saiko,Tony Pickard
1955-540,Wimbledon,12,Billy Knight,Gino Mezzi
1955-540,Wimbledon,13,Ramanathan Krishnan,Ed Bulmer
1955-540,Wimbledon,14,W Russell Seymour,Hugh West Sweeney
1955-540,Wimbledon,15,Istvan Gulyas,Rupert Huber
1955-540,Wimbledon,16,Luis Ayala,Cedric H Mason
1955-540,Wimbledon,17,E Victor Seixas,Tony Clayton
1955-540,Wimbledon,18,Gil J Shea,Torsten Johansson
1955-540,Wimbledon,19,A Laurie Proctor,Jean Ivan Devroe
1955-540,Wimbledon,20,Adrian Karl Quist,Donald H Fontana
1955-540,Wimbledon,21,Nicola Pietrangeli,Jean Noel Grinda
1955-540,Wimbledon,22,Tony Mottram,Gardnar Mulloy
1955-540,Wimbledon,23,Colin W Hannam,Jeffrey Jf Robinson
1955-540,Wimbledon,24,Jack Agar,John Ward
1955-540,Wimbledon,25,Rex Noel Hartwig,Bob Lee
1955-540,Wimbledon,26,Gerry Oakley,D Ralph Oliver
1955-540,Wimbledon,27,Abe Segal,Gil De Kermadec
1955-540,Wimbledon,28,Alejo Domingo Russell,Ivor J Warwick
1955-540,Wimbledon,29,Dick Potter,Howard F Walton
1955-540,Wimbledon,30,Kurt Nielsen,Arthur D Marshall
1955-540,Wimbledon,31,Hans Van Dalsum,Khwaja Saeed Hai
1955-540,Wimbledon,32,Ian Froman,Stefan Laszlo
1955-540,Wimbledon,33,Freddie Huber,Geoffrey L Ward
1955-540,Wimbledon,34,Iliya Panajatovic,Rafiq Ahmad
1955-540,Wimbledon,35,Gordon Forbes,Lennart Bergelin
1955-540,Wimbledon,36,Herb Flam,Robert Bedard
1955-540,Wimbledon,37,Sidney Schwartz,Ernesto Juan Della Paolera
1955-540,Wimbledon,38,Robert Wilson,Soren Hojberg
1955-540,Wimbledon,39,Peter Scholl,F Robin Kipping
1955-540,Wimbledon,40,Budge Patty,George W Druliner
1955-540,Wimbledon,41,Art Larsen,Orlando Sirola
1955-540,Wimbledon,42,Malcolm Fox,Istvan Sikorski
1955-540,Wimbledon,43,Owen G Williams,Arsenio Motolko
1955-540,Wimbledon,44,Martin Hime,Don Flye
1955-540,Wimbledon,45,Wladyslaw Skonecki,Fred Dehnert
1955-540,Wimbledon,46,Geoff Paish,Jean Claude Molinari
1955-540,Wimbledon,47,Philippe Washer,Eric John Filby
1955-540,Wimbledon,48,Lew Hoad,Bob Howe
1955-540,Wimbledon,49,Robert Perry,Matt F Mohtadi
1955-540,Wimbledon,50,Hans Redl,Liep Tjiauw Tan
1955-540,Wimbledon,51,Steffan Oscar Stockenberg,Pablo S Eisenberg
1955-540,Wimbledon,52,John Alfred Thomas Horn,Jack D Forbes
1955-540,Wimbledon,53,Robert Haillet,Gordon E Mudge
1955-540,Wimbledon,54,Jack Arkinstall,Alan Mills
1955-540,Wimbledon,55,Mervyn Rose,Ashley Cooper
1955-540,Wimbledon,56,Jaroslav Drobny,Rene Buser
1955-540,Wimbledon,57,Philippe Chatrier,Emilio Martinez
1955-540,Wimbledon,58,Ian C Vermaak,Andres R Hammersley
1955-540,Wimbledon,59,Naresh Kumar,Iyo Pimentel
1955-540,Wimbledon,60,Bill Gilmour,Joe D Hackett
1955-540,Wimbledon,61,Hugh W Stewart,Neale Fraser
1955-540,Wimbledon,62,Jackie Brichant,Tony Starte
1955-540,Wimbledon,63,Trevor Fancutt,Roger Becker
1955-540,Wimbledon,64,Tony Trabert,Mal Anderson
1955-540,Wimbledon,65,Ken Rosewall,George Allan Worthington
1955-540,Wimbledon,66,John Barrett,Josip Palada
1955-540,Wimbledon,67,Michael Davies,Wayne Van Voorhees
1955-540,Wimbledon,68,Giuseppe Merlo,Cyril V Botha
1955-540,Wimbledon,69,Sven Viktor Davidson,Ricky Morea
1955-540,Wimbledon,70,Billy Knight,Franz Saiko
1955-540,Wimbledon,71,Ramanathan Krishnan,W Russell Seymour
1955-540,Wimbledon,72,Luis Ayala,Istvan Gulyas
1955-540,Wimbledon,73,Gil J Shea,E Victor Seixas
1955-540,Wimbledon,74,Adrian Karl Quist,A Laurie Proctor
1955-540,Wimbledon,75,Nicola Pietrangeli,Tony Mottram
1955-540,Wimbledon,76,Jack Agar,Colin W Hannam
1955-540,Wimbledon,77,Rex Noel Hartwig,Gerry Oakley
1955-540,Wimbledon,78,Abe Segal,Alejo Domingo Russell
1955-540,Wimbledon,79,Kurt Nielsen,Dick Potter
1955-540,Wimbledon,80,Ian Froman,Hans Van Dalsum
1955-540,Wimbledon,81,Freddie Huber,Iliya Panajatovic
1955-540,Wimbledon,82,Herb Flam,Gordon Forbes
1955-540,Wimbledon,83,Robert Wilson,Sidney Schwartz
1955-540,Wimbledon,84,Budge Patty,Peter Scholl
1955-540,Wimbledon,85,Art Larsen,Malcolm Fox
1955-540,Wimbledon,86,Owen G Williams,Martin Hime
1955-540,Wimbledon,87,Wladyslaw Skonecki,Geoff Paish
1955-540,Wimbledon,88,Lew Hoad,Philippe Washer
1955-540,Wimbledon,89,Robert Perry,Hans Redl
1955-540,Wimbledon,90,Steffan Oscar Stockenberg,John Alfred Thomas Horn
1955-540,Wimbledon,91,Jack Arkinstall,Robert Haillet
1955-540,Wimbledon,92,Jaroslav Drobny,Mervyn Rose
1955-540,Wimbledon,93,Ian C Vermaak,Philippe Chatrier
1955-540,Wimbledon,94,Naresh Kumar,Bill Gilmour
1955-540,Wimbledon,95,Hugh W Stewart,Jackie Brichant
1955-540,Wimbledon,96,Tony Trabert,Trevor Fancutt
1955-540,Wimbledon,97,Ken Rosewall,John Barrett
1955-540,Wimbledon,98,Giuseppe Merlo,Michael Davies
1955-540,Wimbledon,99,Sven Viktor Davidson,Billy Knight
1955-540,Wimbledon,100,Luis Ayala,Ramanathan Krishnan
1955-540,Wimbledon,101,Gil J Shea,Adrian Karl Quist
1955-540,Wimbledon,102,Nicola Pietrangeli,Jack Agar
1955-540,Wimbledon,103,Abe Segal,Rex Noel Hartwig
1955-540,Wimbledon,104,Kurt Nielsen,Ian Froman
1955-540,Wimbledon,105,Herb Flam,Freddie Huber
1955-540,Wimbledon,106,Budge Patty,Robert Wilson
1955-540,Wimbledon,107,Art Larsen,Owen G Williams
1955-540,Wimbledon,108,Lew Hoad,Wladyslaw Skonecki
1955-540,Wimbledon,109,Robert Perry,Steffan Oscar Stockenberg
1955-540,Wimbledon,110,Jaroslav Drobny,Jack Arkinstall
1955-540,Wimbledon,111,Naresh Kumar,Ian C Vermaak
1955-540,Wimbledon,112,Tony Trabert,Hugh W Stewart
1955-540,Wimbledon,113,Ken Rosewall,Giuseppe Merlo
1955-540,Wimbledon,114,Sven Viktor Davidson,Luis Ayala
1955-540,Wimbledon,115,Nicola Pietrangeli,Gil J Shea
1955-540,Wimbledon,116,Kurt Nielsen,Abe Segal
1955-540,Wimbledon,117,Budge Patty,Herb Flam
1955-540,Wimbledon,118,Lew Hoad,Art Larsen
1955-540,Wimbledon,119,Jaroslav Drobny,Robert Perry
1955-540,Wimbledon,120,Tony Trabert,Naresh Kumar
1955-540,Wimbledon,121,Ken Rosewall,Sven Viktor Davidson
1955-540,Wimbledon,122,Kurt Nielsen,Nicola Pietrangeli
1955-540,Wimbledon,123,Budge Patty,Lew Hoad
1955-540,Wimbledon,124,Tony Trabert,Jaroslav Drobny
1955-540,Wimbledon,125,Kurt Nielsen,Ken Rosewall
1955-540,Wimbledon,126,Tony Trabert,Budge Patty
1955-540,Wimbledon,127,Tony Trabert,Kurt Nielsen
1955-560,US Open,1,Jerry Moss,Yves Thieullent
1955-560,US Open,2,Cliff P Mayne,Harold Freeman
1955-560,US Open,3,Barry Mackay,Dick Sorlein
1955-560,US Open,4,Dick Raskind,Johnny Jose
1955-560,US Open,5,Bob Falkenburg,Ralph J Wickel
1955-560,US Open,6,Neale Fraser,Calvin Maccracken
1955-560,US Open,7,Tut Bartzen,Crawford I Henry
1955-560,US Open,8,Jose Aguero,Buzzy Hettleman
1955-560,US Open,9,Dick Gaines,Philippe Chatrier
1955-560,US Open,10,Raymundo Deyro,Andres R Hammersley
1955-560,US Open,11,Hal Burrows,Bill Clothier Ii
1955-560,US Open,12,Don Platt,Barry Walraven
1955-560,US Open,13,Alejandro Olmedo,Alistair Bradley Martin
1955-560,US Open,14,Kurt Nielsen,Franklin W Pierce
1955-560,US Open,15,Hamilton Richardson,Ed Kauder
1955-560,US Open,16,Clyde F Barker,Ed Dailey
1955-560,US Open,17,Tim Coss,Ben Sobieraj
1955-560,US Open,18,David Freishtat,Bill Cullen
1955-560,US Open,19,Jules A Cohen,Don Thompson
1955-560,US Open,20,Whitney Reed,Bill Quillian
1955-560,US Open,21,Mike E Green,Bob Stuckert
1955-560,US Open,22,Nicola Pietrangeli,Dick Moody
1955-560,US Open,23,Eddie Moylan,Greg Grant
1955-560,US Open,24,Les Longshore,Don Walraven
1955-560,US Open,25,Allen Quay,Henri Rochon
1955-560,US Open,26,Tommy Boys,Memo Garcia
1955-560,US Open,27,Paul Cranis,John Powless
1955-560,US Open,28,Dave Harum,Jerry R Dalrymple Jr
1955-560,US Open,29,Robin Willner,Ron Holmberg
1955-560,US Open,30,Ken Rosewall,Donald Dell
1955-560,US Open,31,Tony Trabert,Roger Becker
1955-560,US Open,32,Atsushi Miyagi,Stanley Drobac
1955-560,US Open,33,J Allen Morris,Ubert C Vincent
1955-560,US Open,34,George A Ball,Al Hollander Jr
1955-560,US Open,35,Ashley Cooper,Alan S Englander
1955-560,US Open,36,Irvin Dorfman,Bill Tully
1955-560,US Open,37,Ricky Morea,Geoffrey Radford
1955-560,US Open,38,Herb Flam,Earl Baumgardner
1955-560,US Open,39,Wilbert Davis,Andre Najar
1955-560,US Open,40,Gardnar Mulloy,Ned Neely
1955-560,US Open,41,Tom Brown,Bill Demas
1955-560,US Open,42,Renato Gori,Eduardo Garcia
1955-560,US Open,43,Jack Geller,Chauncey Depew Steele Jr
1955-560,US Open,44,Hugh W Stewart,Robert Kerdasha
1955-560,US Open,45,Rex Noel Hartwig,Nadim Hajjar
1955-560,US Open,46,Grant Golden,Gil J Shea
1955-560,US Open,47,Sidney Schwartz,Al Bunis
1955-560,US Open,48,Al Harum,Bob Freedman
1955-560,US Open,49,Robert Perry,Robert H Ryland
1955-560,US Open,50,Robert Wilson,Giuseppe Merlo
1955-560,US Open,51,Sammy Giammalva,Larry Schaffer
1955-560,US Open,52,Mal Anderson,Donald H Fontana
1955-560,US Open,53,Kosei Kamo,Clyde C Freeman
1955-560,US Open,54,Art Larsen,Harry Van Renssalaer
1955-560,US Open,55,Lawrence E Barclay,Ed Meyer
1955-560,US Open,56,Lorne Main,Bill Rose
1955-560,US Open,57,Johann F Kupferburger,Ronald Moreira
1955-560,US Open,58,Robert Bedard,Les Dodson
1955-560,US Open,59,Bill Beale Jr,Bob Barker
1955-560,US Open,60,Art Andrews,Maxwell Brown
1955-560,US Open,61,E Victor Seixas,John Barrett
1955-560,US Open,62,Cliff P Mayne,Jerry Moss
1955-560,US Open,63,Barry Mackay,Dick Raskind
1955-560,US Open,64,Neale Fraser,Bob Falkenburg
1955-560,US Open,65,Tut Bartzen,Jose Aguero
1955-560,US Open,66,Raymundo Deyro,Dick Gaines
1955-560,US Open,67,Hal Burrows,Don Platt
1955-560,US Open,68,Kurt Nielsen,Alejandro Olmedo
1955-560,US Open,69,Hamilton Richardson,Clyde F Barker
1955-560,US Open,70,Tim Coss,David Freishtat
1955-560,US Open,71,Whitney Reed,Jules A Cohen
1955-560,US Open,72,Nicola Pietrangeli,Mike E Green
1955-560,US Open,73,Eddie Moylan,Les Longshore
1955-560,US Open,74,Allen Quay,Tommy Boys
1955-560,US Open,75,Dave Harum,Paul Cranis
1955-560,US Open,76,Ken Rosewall,Robin Willner
1955-560,US Open,77,Tony Trabert,Atsushi Miyagi
1955-560,US Open,78,J Allen Morris,George A Ball
1955-560,US Open,79,Ashley Cooper,Irvin Dorfman
1955-560,US Open,80,Herb Flam,Wilbert Davis
1955-560,US Open,81,Tom Brown,Gardnar Mulloy
1955-560,US Open,82,Jack Geller,Renato Gori
1955-560,US Open,83,Rex Noel Hartwig,Hugh W Stewart
1955-560,US Open,84,Sidney Schwartz,Grant Golden
1955-560,US Open,85,Robert Perry,Al Harum
1955-560,US Open,86,Sammy Giammalva,Robert Wilson
1955-560,US Open,87,Mal Anderson,Kosei Kamo
1955-560,US Open,88,Art Larsen,Lawrence E Barclay
1955-560,US Open,89,Johann F Kupferburger,Lorne Main
1955-560,US Open,90,Robert Bedard,Bill Beale Jr
1955-560,US Open,91,Lew Hoad,Roger Pharr
1955-560,US Open,92,Ricky Morea,Art Andrews
1955-560,US Open,93,E Victor Seixas,Cliff P Mayne
1955-560,US Open,94,Neale Fraser,Barry Mackay
1955-560,US Open,95,Tut Bartzen,Raymundo Deyro
1955-560,US Open,96,Hal Burrows,Kurt Nielsen
1955-560,US Open,97,Hamilton Richardson,Tim Coss
1955-560,US Open,98,Whitney Reed,Nicola Pietrangeli
1955-560,US Open,99,Eddie Moylan,Allen Quay
1955-560,US Open,100,Ken Rosewall,Dave Harum
1955-560,US Open,101,Tony Trabert,J Allen Morris
1955-560,US Open,102,Herb Flam,Tom Brown
1955-560,US Open,103,Rex Noel Hartwig,Jack Geller
1955-560,US Open,104,Sidney Schwartz,Robert Perry
1955-560,US Open,105,Sammy Giammalva,Mal Anderson
1955-560,US Open,106,Art Larsen,Johann F Kupferburger
1955-560,US Open,107,Lew Hoad,Robert Bedard
1955-560,US Open,108,Ricky Morea,Ashley Cooper
1955-560,US Open,109,E Victor Seixas,Neale Fraser
1955-560,US Open,110,Tut Bartzen,Hal Burrows
1955-560,US Open,111,Hamilton Richardson,Whitney Reed
1955-560,US Open,112,Ken Rosewall,Eddie Moylan
1955-560,US Open,113,Herb Flam,Rex Noel Hartwig
1955-560,US Open,114,Sammy Giammalva,Sidney Schwartz
1955-560,US Open,115,Lew Hoad,Art Larsen
1955-560,US Open,116,Tony Trabert,Ricky Morea
1955-560,US Open,117,E Victor Seixas,Tut Bartzen
1955-560,US Open,118,Ken Rosewall,Hamilton Richardson
1955-560,US Open,119,Tony Trabert,Herb Flam
1955-560,US Open,120,Lew Hoad,Sammy Giammalva
1955-560,US Open,121,Ken Rosewall,E Victor Seixas
1955-560,US Open,122,Tony Trabert,Lew Hoad
1955-560,US Open,123,Tony Trabert,Ken Rosewall
1955-580,Australian Open,1,Don Goodger,Doug H Reid
1955-580,Australian Open,2,John F Obrien,William Johnson
1955-580,Australian Open,3,Tony Ryan,John Mehaffey
1955-580,Australian Open,4,Cedric H Mason,David T Rowe
1955-580,Australian Open,5,Michael Kenny,C Brian Sumner
1955-580,Australian Open,6,Ken Rosewall,Reginald Bennett
1955-580,Australian Open,7,Roger Becker,Les Flanders
1955-580,Australian Open,8,Ashley Cooper,Clive Wilderspin
1955-580,Australian Open,9,Sven Viktor Davidson,Dick Potter
1955-580,Australian Open,10,Jerry Moss,Roy Emerson
1955-580,Australian Open,11,Neale Fraser,Brian C Bowman
1955-580,Australian Open,12,Tony Trabert,Don Goodger
1955-580,Australian Open,13,Mike E Green,John Barrett
1955-580,Australian Open,14,George Allan Worthington,John H Hann
1955-580,Australian Open,15,Lennart Bergelin,Bill Gilmour
1955-580,Australian Open,16,Lew Hoad,John F Obrien
1955-580,Australian Open,17,Warren W Woodcock,John Blacklock
1955-580,Australian Open,18,Mal Anderson,Don Candy
1955-580,Australian Open,19,E Victor Seixas,Tony Ryan
1955-580,Australian Open,20,Mervyn Rose,Cedric H Mason
1955-580,Australian Open,21,Rex Noel Hartwig,Michael Kenny
1955-580,Australian Open,22,Ken Rosewall,Roger Becker
1955-580,Australian Open,23,Ashley Cooper,Sven Viktor Davidson
1955-580,Australian Open,24,Mervyn Rose,Jerry Moss
1955-580,Australian Open,25,Tony Trabert,Neale Fraser
1955-580,Australian Open,26,Rex Noel Hartwig,Mike E Green
1955-580,Australian Open,27,Lennart Bergelin,George Allan Worthington
1955-580,Australian Open,28,Lew Hoad,Warren W Woodcock
1955-580,Australian Open,29,E Victor Seixas,Mal Anderson
1955-580,Australian Open,30,Ken Rosewall,Ashley Cooper
1955-580,Australian Open,31,Tony Trabert,Mervyn Rose
1955-580,Australian Open,32,Rex Noel Hartwig,Lennart Bergelin
1955-580,Australian Open,33,Lew Hoad,E Victor Seixas
1955-580,Australian Open,34,Ken Rosewall,Tony Trabert
1955-580,Australian Open,35,Lew Hoad,Rex Noel Hartwig
1955-580,Australian Open,36,Ken Rosewall,Lew Hoad
1955-D001,Davis Cup EUR R2: FRA vs ARG,1,Paul Remy,Alejo Domingo Russell
1955-D001,Davis Cup EUR R2: FRA vs ARG,2,Ricky Morea,Robert Haillet
1955-D001,Davis Cup EUR R2: FRA vs ARG,4,Ricky Morea,Paul Remy
1955-D001,Davis Cup EUR R2: FRA vs ARG,5,Robert Haillet,Alejo Domingo Russell
1955-D002,Davis Cup EUR R1: MON vs ARG,1,Alejo Domingo Russell,Georges Pasquier
1955-D002,Davis Cup EUR R1: MON vs ARG,2,Ricky Morea,Yvan Medecin
1955-D003,Davis Cup AME SF: AUS vs BRA,1,Ken Rosewall,Jose Aguero
1955-D003,Davis Cup AME SF: AUS vs BRA,2,Lew Hoad,Bob Falkenburg
1955-D003,Davis Cup AME SF: AUS vs BRA,4,Ronald Moreira,Lew Hoad
1955-D003,Davis Cup AME SF: AUS vs BRA,5,Ken Rosewall,Bob Falkenburg
1955-D004,Davis Cup AME F: CAN vs AUS,1,Ken Rosewall,Robert Bedard
1955-D004,Davis Cup AME F: CAN vs AUS,2,Rex Noel Hartwig,Lorne Main
1955-D004,Davis Cup AME F: CAN vs AUS,4,Lew Hoad,Donald H Fontana
1955-D004,Davis Cup AME F: CAN vs AUS,5,Ken Rosewall,Henri Rochon
1955-D005,Davis Cup EUR F: AUS vs ITA,1,Lew Hoad,Fausto Gardini
1955-D005,Davis Cup EUR F: AUS vs ITA,2,Ken Rosewall,Nicola Pietrangeli
1955-D005,Davis Cup EUR F: AUS vs ITA,4,Ken Rosewall,Orlando Sirola
1955-D005,Davis Cup EUR F: AUS vs ITA,5,Lew Hoad,Nicola Pietrangeli
1955-D006,Davis Cup AME SF: AUS vs JPN,1,Ken Rosewall,Atsushi Miyagi
1955-D006,Davis Cup AME SF: AUS vs JPN,2,Rex Noel Hartwig,Kosei Kamo
1955-D006,Davis Cup AME SF: AUS vs JPN,4,Rex Noel Hartwig,Atsushi Miyagi
1955-D007,Davis Cup AME QF: AUS vs MEX,1,Ken Rosewall,Gustavo Palafox
1955-D007,Davis Cup AME QF: AUS vs MEX,2,Rex Noel Hartwig,Esteban Reyes
1955-D007,Davis Cup AME QF: AUS vs MEX,4,Ken Rosewall,Esteban Reyes
1955-D007,Davis Cup AME QF: AUS vs MEX,5,Rex Noel Hartwig,Gustavo Palafox
1955-D008,Davis Cup WG CR: USA vs AUS,1,Ken Rosewall,E Victor Seixas
1955-D008,Davis Cup WG CR: USA vs AUS,2,Lew Hoad,Tony Trabert
1955-D008,Davis Cup WG CR: USA vs AUS,4,Lew Hoad,E Victor Seixas
1955-D008,Davis Cup WG CR: USA vs AUS,5,Ken Rosewall,Hamilton Richardson
1955-D009,Davis Cup EUR R1: AUT vs FIN,1,Alfred Huber,Reino Nyyssonen
1955-D009,Davis Cup EUR R1: AUT vs FIN,2,Franz Saiko,Sakari Salo
1955-D009,Davis Cup EUR R1: AUT vs FIN,4,Franz Saiko,Reino Nyyssonen
1955-D009,Davis Cup EUR R1: AUT vs FIN,5,Alfred Huber,Sakari Salo
1955-D010,Davis Cup EUR R2: AUT vs GBR,1,Alfred Huber,Roger Becker
1955-D010,Davis Cup EUR R2: AUT vs GBR,2,Tony Mottram,Franz Saiko
1955-D010,Davis Cup EUR R2: AUT vs GBR,4,Roger Becker,Franz Saiko
1955-D010,Davis Cup EUR R2: AUT vs GBR,5,Tony Mottram,Alfred Huber
1955-D011,Davis Cup EUR QF: BEL vs CHI,1,Jackie Brichant,Andres Hammersley
1955-D011,Davis Cup EUR QF: BEL vs CHI,2,Luis Ayala,Philippe Washer
1955-D011,Davis Cup EUR QF: BEL vs CHI,4,Luis Ayala,Jackie Brichant
1955-D011,Davis Cup EUR QF: BEL vs CHI,5,Andres Hammersley,Philippe Washer
1955-D012,Davis Cup EUR R2: TCH vs BEL,1,Philippe Washer,Jiri Javorsky
1955-D012,Davis Cup EUR R2: TCH vs BEL,2,Jackie Brichant,Vladimir Zabrodsky
1955-D012,Davis Cup EUR R2: TCH vs BEL,4,Philippe Washer,Vladimir Zabrodsky
1955-D012,Davis Cup EUR R2: TCH vs BEL,5,Jackie Brichant,Jiri Javorsky
1955-D013,Davis Cup AME QF: CUB vs BRA,1,Bob Falkenburg,Reynaldo Garrido
1955-D013,Davis Cup AME QF: CUB vs BRA,2,Ronald Moreira,Orlando H Garrido
1955-D013,Davis Cup AME QF: CUB vs BRA,4,Jose Aguero,Orlando H Garrido
1955-D013,Davis Cup AME QF: CUB vs BRA,5,Reynaldo Garrido,Ronald Moreira
1955-D014,Davis Cup AME SF: CAN vs CAR,1,Robert Bedard,Ian A McDonald
1955-D014,Davis Cup AME SF: CAN vs CAR,2,Lorne Main,Frank Mott Trille
1955-D014,Davis Cup AME SF: CAN vs CAR,4,Donald H Fontana,Peter Philips
1955-D014,Davis Cup AME SF: CAN vs CAR,5,Lorne Main,Ian A McDonald
1955-D016,Davis Cup EUR R2: HUN vs CHI,1,Andres Hammersley,Jozsef Asboth
1955-D016,Davis Cup EUR R2: HUN vs CHI,2,Luis Ayala,Andras Adam Stolpa
1955-D016,Davis Cup EUR R2: HUN vs CHI,4,Luis Ayala,Jozsef Asboth
1955-D016,Davis Cup EUR R2: HUN vs CHI,5,Andras Adam Stolpa,Andres Hammersley
1955-D017,Davis Cup EUR SF: SWE vs CHI,1,Luis Ayala,Sven Viktor Davidson
1955-D017,Davis Cup EUR SF: SWE vs CHI,2,Lennart Bergelin,Andres Hammersley
1955-D017,Davis Cup EUR SF: SWE vs CHI,4,Luis Ayala,Lennart Bergelin
1955-D017,Davis Cup EUR SF: SWE vs CHI,5,Sven Viktor Davidson,Andres Hammersley
1955-D018,Davis Cup EUR R1: YUG vs CHI,1,Luis Ayala,Ilia Panajotovic
1955-D018,Davis Cup EUR R1: YUG vs CHI,2,Andres Hammersley,Vladimir Petrovic
1955-D018,Davis Cup EUR R1: YUG vs CHI,4,Andres Hammersley,Ladislav Jagec
1955-D018,Davis Cup EUR R1: YUG vs CHI,5,Luis Ayala,Vladimir Petrovic
1955-D019,Davis Cup EUR QF: DEN vs ITA,1,Fausto Gardini,Kurt Nielsen
1955-D019,Davis Cup EUR QF: DEN vs ITA,2,Giuseppe Merlo,Torben Ulrich
1955-D019,Davis Cup EUR QF: DEN vs ITA,4,Giuseppe Merlo,Kurt Nielsen
1955-D019,Davis Cup EUR QF: DEN vs ITA,5,Nicola Pietrangeli,Jorgen Ulrich
1955-D020,Davis Cup EUR R2: DEN vs RSA,1,Kurt Nielsen,Ian C Vermaak
1955-D020,Davis Cup EUR R2: DEN vs RSA,2,Jorgen Ulrich,Abe Segal
1955-D020,Davis Cup EUR R2: DEN vs RSA,4,Gordon Forbes,Jorgen Ulrich
1955-D020,Davis Cup EUR R2: DEN vs RSA,5,Kurt Nielsen,Abe Segal
1955-D021,Davis Cup EUR R2: EGY vs IND,1,Naresh Kumar,Adel Ismail
1955-D021,Davis Cup EUR R2: EGY vs IND,2,Ramanathan Krishnan,Ibrahim Badreldin Sayed
1955-D021,Davis Cup EUR R2: EGY vs IND,4,Naresh Kumar,Ibrahim Badreldin Sayed
1955-D021,Davis Cup EUR R2: EGY vs IND,5,Ramanathan Krishnan,Adly Shafei
1955-D022,Davis Cup EUR R1: TUR vs EGY,1,Adel Ismail,Behbut Cevansir
1955-D022,Davis Cup EUR R1: TUR vs EGY,2,Ibrahim Badreldin Sayed,Nazmi Bari
1955-D022,Davis Cup EUR R1: TUR vs EGY,4,Adel Ismail,Nazmi Bari
1955-D022,Davis Cup EUR R1: TUR vs EGY,5,Ibrahim Badreldin Sayed,Engin Balas
1955-D023,Davis Cup EUR QF: SWE vs FRA,1,Lennart Bergelin,Robert Haillet
1955-D023,Davis Cup EUR QF: SWE vs FRA,2,Paul Remy,Sven Viktor Davidson
1955-D023,Davis Cup EUR QF: SWE vs FRA,4,Sven Viktor Davidson,Robert Haillet
1955-D023,Davis Cup EUR QF: SWE vs FRA,5,Lennart Bergelin,Paul Remy
1955-D024,Davis Cup EUR QF: GBR vs IND,1,Roger Becker,Naresh Kumar
1955-D024,Davis Cup EUR QF: GBR vs IND,2,Ramanathan Krishnan,Tony Mottram
1955-D024,Davis Cup EUR QF: GBR vs IND,4,Roger Becker,Ramanathan Krishnan
1955-D024,Davis Cup EUR QF: GBR vs IND,5,Tony Mottram,Naresh Kumar
1955-D025,Davis Cup EUR SF: GBR vs ITA,1,Fausto Gardini,Billy Knight
1955-D025,Davis Cup EUR SF: GBR vs ITA,2,Nicola Pietrangeli,Roger Becker
